734.181,3308.89,115,188.019
741.943,3309.02,115,190.013
743.175,3385.95,115,190.33
742.959,3254.84,115,190.274
742.639,3240.24,115,190.192
738.418,3239.64,115,189.107
735.433,3228.76,115,188.34
739.173,3312.84,115,189.301
739.457,3297.99,115,189.374
749.722,3284.26,115,192.012
747.12,3267.86,115,191.343
746.312,3251.87,115,191.136
741.269,3240.33,115,189.84
737.313,3230.5,115,188.824
740.9,3219.67,115,189.745
741.954,3219.77,115,190.016
740.615,3373.4,115,189.672
740.18,3333.98,115,189.56
738.93,3318.96,115,189.239
742.701,3258.57,115,190.208
735.797,3225.82,115,188.434
734.485,3211.33,115,188.097
737.646,3186.26,115,188.909
736.067,3198.24,115,188.503
741.628,3235.56,115,189.932
741.123,3207.8,115,189.802
741.789,3137.22,115,189.974
741.789,3269.04,115,189.974
731.368,3256.52,115,187.296
731.568,3207.81,115,187.347
731.557,3163.94,115,187.344
731.435,3149.73,115,187.313
737.119,3241.77,115,188.774
731.271,3806.77,115,187.271
732.689,3831.31,115,187.635
737.333,3617.84,115,188.829
727.473,3504.92,115,186.295
725.97,3470.1,115,185.909
730.033,3440.98,115,186.953
730.033,3426.22,115,186.953
729.563,3426.22,115,186.832
720.942,3425.86,115,184.617
722.367,3399.94,115,184.983
720.402,3367.25,115,184.478
720.808,3346.08,115,184.583
719.279,3329.64,115,184.19
719.332,3299.25,115,184.203
720.151,3280.86,115,184.414
713.778,3290.32,115,182.776
711.462,3283.46,115,182.181
709.162,3268.57,115,181.59
712.618,3283.68,115,182.478
703.318,3268.93,115,180.089
712.073,3162.68,115,182.338
712.073,3140.88,115,182.338
709.193,3102.33,115,181.598
706.063,3078.58,115,180.794
698.761,1471.31,115,178.918
690.547,1450.77,115,176.807
687.178,1418.91,115,175.942
689.114,1422.97,115,176.439
687.564,1394.98,115,176.041
683.072,1386.69,115,174.887
677.307,1362.89,115,173.405
670.687,1192.33,115,171.704
668.584,1169.38,115.087,171.083
668.959,1145.57,118.411,168.084
664.82,1130.68,120.559,165.121
654.879,1114.14,123.14,160.554
652.673,1101.91,124.984,158.472
649.153,1040.21,134.197,149.9
644.23,986.483,142.497,142.131
644.23,954.961,147.188,138.246
632.47,963.819,146.943,136.83
632.55,945.136,149.809,134.592
621.459,947.659,150.511,132.57
621.459,934.139,152.654,130.972
615.772,940.572,152.211,130.548
609.113,935.004,153.799,128.517
599.2,943.828,153.344,127.466
601.395,972.853,148.262,131.237
588.127,952.875,152.883,126.158
578.639,950.656,154.188,123.915
579.711,933.873,157.052,122.304
570.648,930.309,158.641,120.046
560.724,929.737,159.798,117.94
558.307,927.755,160.423,117.234
549.352,945.826,157.946,117.255
549.826,1040.91,139.778,127.195
533.987,1026.75,143.49,122.138
531.918,1013.92,146.172,120.388
531.813,1000.32,148.881,119.007
527.876,991.604,150.922,117.276
520.062,979.511,154.001,114.39
515.144,973.886,155.572,112.785
511.216,962.56,158.26,110.861
506.306,964.201,158.367,109.97
506.98,969.563,157.184,110.619
497.009,1013.71,148.629,112.558
492.183,2481.98,115,125.839
489.458,2470.63,115,125.138
484.14,2455.95,115,123.772
489.3,2455.93,115,125.098
482.631,2440.3,115,123.384
478.526,2427.48,115,122.33
472.47,2421.95,115,120.774
474.142,2401.48,115,121.203
468.384,2393.24,115,119.724
465.196,2382.31,115,118.905
464.74,2374.57,115,118.787
463.171,2367.33,115,118.384
462.534,2352.13,115,118.22
453.019,2325.01,115,115.776
453.897,2305.41,115,116.001
451.468,2304.68,115,115.377
446.704,2293.23,115,115
445.018,2292.06,115,115
442.702,2273.39,115,115
437.412,2262.74,115,115
431.183,2261.11,115,115
431.183,2272.56,115,115
431.328,2255.09,115,115
426.931,2238.38,115,115
417.055,2229.88,115,115
415.38,2242.41,115,115
421.547,2222.92,115,115
416.19,2211.07,115,115
416.19,2217.13,115,115
415.78,2231.21,115,115
410.291,2211.01,115,115
409.683,2204.17,115,115
403.895,2187.64,115,115
401.188,2202.11,115,115
398.8,2166.4,115.555,115
398.73,2163.36,115.588,115
398.241,2166.09,115.813,115
393.337,2125.24,118.082,115
387.767,2121.05,120.658,115
389.381,2104.74,119.911,115
383.943,2077.3,122.426,115
381.233,2116.97,123.68,115
379.711,2113.17,124.384,115
380.8,2114.97,123.88,115
380.358,2112.5,124.084,115
372.032,2075.51,127.935,115
373.007,2066.03,127.484,115
367.16,2032.28,130.188,115
364.967,2031.2,131.203,115
359.639,2023.33,133.667,115
356.334,2059.43,135.196,115
348.059,2055.3,139.023,115
344.312,2062.59,140.756,115
341.159,2072.39,142.214,115
333.897,2049.32,145.573,115
337.387,2016.59,143.959,115
342.403,2030.34,141.638,115
339.084,2009.61,143.174,115
340.724,1987.09,142.415,115
335.818,1985.83,144.684,115
324.518,1972.81,149.91,115
309.375,1957.96,156.914,115
308.166,1921.45,157.473,115
298.435,1933.53,161.974,115
294.407,1919.52,163.837,115
289.964,1907.56,165.892,115
286.559,1897.78,167.467,115
281.983,1895.13,169.583,115
285.409,1886.45,167.999,115
280.455,1862.54,170.29,115
280.455,1848.56,170.29,115
276.802,1839.57,171.979,115
275.567,1828.36,172.55,115
272.54,1824.61,173.95,115
272.939,1809.61,173.766,115
282.168,1801.86,169.497,115
290.964,1782.5,165.429,115
317.82,1770.97,153.008,115
334.415,1753.32,145.333,115
372.7,1734.64,127.626,115
390.787,1721.69,119.261,115
4739.4,1711.74,115,300
4733.26,1697.59,115,300
4724.39,1686.04,115,300
4763.41,1678.33,115,300
2671.91,1645.19,115,300
2635.03,1625.69,115,300
2640.06,1606.29,115,300
2636.45,1569.02,115,300
2564.58,1552.96,115,300
2480.07,1529.32,115,300
2471.69,1504.08,115,300
1774.31,1435.22,115,300
1616.43,1394.17,115,300
1492.66,1364.03,115,300
1490.89,1343.59,115,300
1394.2,1316.36,115,300
1304.8,1294.99,115,300
491.269,1286.94,115,125.604
457.033,1260.45,115,116.807
439.002,1245.8,115,115
437.221,1226.42,115,115
440.309,1211.87,115,115
454.994,1190.2,115,116.283
669.942,1183.86,115,171.513
1132.94,1177.63,115,290.477
1141.97,1158.42,114.18,290.12
1137.11,1142.46,113.11,285.217
1113.83,1142.64,113.406,279.412
1098.81,1174.71,115,281.707
1096.64,3037.47,115,281.151
1094.66,3018.67,115,280.642
1060.02,3015.92,115,271.742
1058.03,2995.8,115,271.231
639.419,2977.68,115,163.67
520.152,2959.41,115,133.025
491.051,2944.09,115,125.548
495.645,2923.64,115,126.728
498.896,2912.36,115,127.564
498.386,2894.8,115,127.432
498.386,2883.69,115,127.432
505.732,2889.15,115,129.32
628.306,2876.16,115,160.815
990.348,2854.72,115,253.84
972.406,2853.94,115,249.229
972.291,2840.6,115,249.2
1005.04,2833.99,115,257.614
996.088,2822.98,115,255.314
981.371,2309.71,115,251.533
980.007,2187.97,115,251.182
987.531,2163.99,115,253.116
986.684,2145.33,115,252.898
786.107,2126.73,115,201.361
795.96,2104.11,115,203.892
775.918,2086.1,115,198.743
713.499,2070.81,115,182.705
719.17,2053.74,115,184.162
755.064,2038.75,115,193.385
765.617,2026.25,115,196.096
766.015,2012.39,115,196.198
768.435,1993.65,115,196.82
769.916,1979.8,115,197.201
771.198,1963.25,115,197.53
764.593,1943.71,115,195.833
765.961,1930.26,115,196.184
760.571,1914.73,115,194.8
759.839,1899.29,115,194.611
769.347,1887.92,115,197.054
769.414,1872.48,115,197.072
761.476,1303.2,115,195.032
757.904,1253.28,115,194.114
755.248,1232.81,115,193.432
754.551,1182.7,115,193.253
754.818,1192.91,115,193.321
750.999,1161.5,115.876,191.086
751.584,1117.92,120.352,184.807
750.869,1086.93,123.554,180.076
750.869,1060.14,126.302,176.146
749.054,1049.79,127.46,174.21
747.384,1018,130.852,169.194
750.359,991.08,133.408,165.933
748.075,989.402,133.762,165.189
743.52,953.575,137.894,159.027
741.298,938.464,139.708,156.389
741.163,924.654,141.185,154.382
743.639,925.609,140.817,155.027
743.025,911.046,142.413,152.809
745.73,889.937,144.293,150.315
742.885,866.048,147.149,146.332
734.21,866.749,148.235,144.76
734.21,852.835,149.745,142.795
746.507,854.361,147.869,145.349
749.108,837.401,149.235,143.397
757.266,824.419,149.315,143.027
762.458,820.136,148.936,143.353
766.467,799.756,150.237,141.08
756.48,796.728,152.162,138.855
744.532,775.395,156.332,133.681
724.595,767.677,160.655,129.15
712.52,757.658,163.965,125.711
695.783,757.965,166.959,122.907
682.998,750.454,170.249,119.759
666.244,737.966,175.049,115.362
657.065,724.917,178.631,112.22
642.662,728.869,180.862,110.348
628.416,728.426,183.689,107.959
623.526,715.514,186.644,105.647
606.497,724.365,188.599,103.906
584.152,719.003,193.894,99.6784
577.925,729.52,193.284,99.8013
556.865,738.6,195.681,97.2823
545.198,747.251,196.251,96.2182
531.371,1600.43,115,135.908
514.337,1582.37,115,131.531
514.337,1569.88,115,131.531
517.82,1570.53,115,132.426
508.095,1555.8,115,129.927
508.095,1543.36,115,129.927
499.987,1545.92,115,127.844
495.429,1527.67,115,126.673
490.693,1518.34,115,125.456
486.851,1505.91,115,124.469
481.596,1495.59,115,123.118
472.89,1480.91,115,120.881
467.55,1469.79,115,119.509
464.715,1460.21,115,118.781
458.112,1453.8,115,117.084
454.406,1442.34,115,116.132
453.5,1435.08,115,115.899
440.244,1421.83,115,115
440.357,1406.94,115,115
433.747,1401.59,115,115
424.352,1389.44,115,115
426.054,1378.6,115,115
413.717,1367.05,115,115
416.417,1355.6,115,115
407.063,1342.47,115,115
403.241,1330,115,115
399.643,1318.64,115.165,115
394.847,1304.96,117.383,115
394.847,1293.52,117.383,115
390.223,1292.86,119.522,115
390.223,1281.39,119.522,115
382.321,1278.83,123.177,115
373.207,1269.68,127.392,115
367.162,1260.05,130.188,115
367.786,1243.69,129.899,115
347.234,1232.86,139.404,115
354.33,1220.63,136.122,115
348.225,1206.78,138.946,115
342.341,1194.68,141.667,115
331.888,1181.4,146.502,115
327.055,1170.77,148.737,115
323.272,1157.4,152.902,113.95
316.474,1144.24,158.461,112.855
308.542,1129.46,164.707,111.626
308.325,1116.05,167.246,110.512
298.2,1102.72,173.954,109.405
298.2,1089.49,176.282,108.308
290.56,1079.2,181.214,107.456
286.111,1074.29,183.86,107.049
277.009,1061.69,189.611,106.006
271.548,1046.42,194.229,104.742
272.703,1031.83,196.118,103.537
267.405,1018.23,200.273,102.414
269.276,1003.23,201.946,101.176
290.515,985.329,197.261,99.7013
497.175,832.219,187.239,95.906
683.557,819.361,161.19,128.812
872.158,785.495,133.707,157.557
1487.87,770.895,82.1613,206.536
1593.24,754.037,80.7925,202.64
1743.54,745.973,80.1382,200.778
1742.8,755.482,80.9098,202.974
1661.49,868.406,90.1078,229.153
1485.37,850.617,88.6544,225.017
1196.11,841.621,87.9201,222.926
1012.3,822.314,110.485,189.511
869.269,808.793,133.046,160.983
780.866,788.84,148.85,142.012
746.562,785.477,154.945,135.477
746.562,771.233,156.406,133.439
742.77,766.896,157.523,132.166
728.97,748.942,161.944,127.294
766.654,734.044,156.369,131.443
839.661,723.203,143.068,141.738
901.415,711.343,131.376,149.722
948.612,692.1,122.163,153.744
948.706,678.901,122.338,151.328
986.293,662.169,114.223,153.894
1029.7,650.428,104.33,158.058
1031.3,640.877,103.768,156.377
1039.68,630.272,101.566,155.453
1030.63,611.6,103.319,150.415
1013.91,602.314,107.278,146.252
1012.78,589.174,107.389,143.517
994.925,584.725,111.899,140.248
1000.1,580.024,110.54,140.033
999.692,575.367,110.612,139.078
1005.37,572.205,109.107,139.214
1009.57,553.36,107.794,136.087
1014.76,553.011,106.393,136.681
1020.7,551.359,104.766,137.114
1015.43,583.024,106.632,142.664
1015.35,1554.13,115,260.263
1016.19,1566.68,115,260.478
1016.28,1535.45,115,260.503
1016.02,1519.8,115,260.437
1001.44,1525.19,115,256.689
987.205,1492.3,115,253.032
938.219,1477.01,115,240.445
914.96,1450.14,115,234.469
892.747,1454.66,115,228.761
875.127,1424.41,115,224.234
865.318,2721.21,115,221.714
853.704,2716.08,115,218.729
840.403,2696.04,115,215.312
836.034,2679.23,115,214.189
826.858,2662.11,115,211.832
824.749,2649.75,115,211.29
817.523,2624.98,115,209.433
806.071,2620.56,115,206.491
803.922,2612.73,115,205.938
803.323,2621,115,205.784
803.323,2611.39,115,205.784
796.308,2634.9,115,203.982
803.672,2628.61,115,205.874
795.261,2616.84,115,203.713
800.916,2629.19,115,205.166
771.774,2647.37,115,197.678
763.369,2665.92,115,195.519
762.754,2678.01,115,195.36
780.206,2701.77,115,199.844
775.51,2719.21,115,198.638
773.865,2725.41,115,198.215
764.292,2751.49,115,195.756
782.045,2776.92,115,200.317
777.064,2808.34,115,199.037
777.064,2823.24,115,199.037
773.506,2810.12,115,198.123
773.506,2863.53,115,198.123
773.931,2855.29,115,198.232
772.691,2906.57,115,197.914
772.691,2931.6,115,197.914
773.983,2928.44,115,198.246
772.268,2994.95,115,197.805
762.197,3040.35,115,195.217
760.223,3069.91,115,194.71
752.92,3104.71,115,192.834
762.183,3115.99,115,195.214
762.156,3178.11,115,195.207
754.296,3251.62,115,193.187
753.094,3332.26,115,192.878
751.444,3418.33,115,192.454
751.902,3486.34,115,192.572
740.575,3895.3,115,189.662
751.25,1505.65,115,192.405
739.491,1431.31,115,189.383
731.659,1392.33,115,187.371
731.173,1369.25,115,187.246
722.69,1340.16,115,185.066
719.176,1326.21,115,184.163
718.14,1297.65,115,183.897
714.141,1250.44,115,182.87
709.834,1211.63,115,181.763
707.127,1186.58,115,181.067
707.745,1130.5,119.831,175.766
696.758,1113.96,122.123,170.792
688.392,1066.71,128.492,162.43
690.417,1034.96,132.5,158.662
685.877,1024.39,134.157,156.225
681.076,996.299,138.201,151.45
668.117,978.341,141.684,146.292
658.201,962.38,144.802,142.133
656.547,940.703,148.059,139.056
648.84,928.354,150.648,135.921
649.321,922.82,151.406,135.333
636.322,922.419,152.885,132.626
628.257,918.365,154.397,130.492
620.043,911.269,156.437,127.985
610.942,905.102,158.481,125.431
603.493,897.712,160.578,123.092
602.56,909.464,158.735,124.245
586.044,915.91,159.515,121.626
576.841,916.024,160.527,119.769
574.258,922.46,159.665,119.941
565.715,917.852,161.441,117.704
550.963,919.744,162.725,114.897
552.086,926.741,161.281,115.85
552.3,936.617,159.393,116.918
548.343,928.218,161.401,115.234
544.148,913.957,164.59,112.919
545.35,912.794,164.677,113.044
541.747,898.672,167.813,110.885
533.642,897.338,169.045,109.136
530.913,891.685,170.491,108.033
523.949,884.27,172.834,105.932
520.183,892.676,171.608,106.004
514.455,3085.76,115,131.561
