10/02/2012,27.465,,,,,,
13/02/2012,28.17,,,,,,
14/02/2012,27.72,,,,,,
15/02/2012,26.9,,,,,,
16/02/2012,26.44,,,,,,
17/02/2012,26.74,,,,,,
20/02/2012,26.9,,,,,,
21/02/2012,27.155,,,,,,
22/02/2012,27.09,,,,,,
23/02/2012,26.93,,,,,,
24/02/2012,26.935,,,,,,
27/02/2012,26.75,,,,,,
28/02/2012,27.09,,,,,,
29/02/2012,26.495,,,,,,
01/03/2012,26.71,,,,,,
02/03/2012,26.41,,,,,,
05/03/2012,25.69,,,,,,
06/03/2012,25.02,,,,,,
07/03/2012,25.355,,,,,,
08/03/2012,25.705,,,,,,
09/03/2012,25.93,,,,,,
12/03/2012,25.75,,,,,,
13/03/2012,26.065,,,,,,
14/03/2012,25.64,,,,,,
15/03/2012,25.815,,,,,,
16/03/2012,26.18,,,,,,
19/03/2012,26.125,,,,,,
20/03/2012,25.05,,,,,,
21/03/2012,25.03,,,,,,
22/03/2012,24.42,,,,,,
23/03/2012,24.595,,,,,,
26/03/2012,24.63,,,,,,
27/03/2012,24.42,,,,,,
28/03/2012,23.47,,,,,,
29/03/2012,22.965,,,,,,
30/03/2012,23.37,,,,,,
02/04/2012,23.685,,,,,,
03/04/2012,23.395,,,,,,
04/04/2012,22.695,,,,,,
05/04/2012,22.985,,,,,,
10/04/2012,22.015,,,,,,
11/04/2012,22.25,,,,,,
12/04/2012,22.72,,,,,,
13/04/2012,22.625,,,,,,
16/04/2012,22.275,,,,,,
17/04/2012,23.285,,,,,,
18/04/2012,23.115,,,,,,
19/04/2012,23.07,,,,,,
20/04/2012,23.49,,,,,,
23/04/2012,22.94,,,,,,
24/04/2012,23.08,,,,,,
25/04/2012,23.6,,,,,,
26/04/2012,23.645,,,,,,
27/04/2012,23.81,,,,,,
30/04/2012,23.68,,,,,,
01/05/2012,24.12,,,,,,
02/05/2012,23.75,,,,,,
03/05/2012,23.65,,,,,,
04/05/2012,22.63,,,,,,
08/05/2012,21.725,,,,,,
09/05/2012,21.785,,,,,,
10/05/2012,21.86,,,,,,
11/05/2012,21.87,,,,,,
14/05/2012,21.19,,,,,,
15/05/2012,20.855,,,,,,
16/05/2012,20.895,,,,,,
17/05/2012,20.46,,,,,,
18/05/2012,20.19,,,,,,
21/05/2012,20.24,,,,,,
22/05/2012,20.875,,,,,,
23/05/2012,20.055,,,,,,
24/05/2012,20.26,,,,,,
25/05/2012,20.01,,,,,,
28/05/2012,20.17,,,,,,
29/05/2012,20.58,,,,,,
30/05/2012,19.835,,,,,,
31/05/2012,19.71,,,,,,
01/06/2012,19.555,,,,,,
06/06/2012,20.91,,,,,,
07/06/2012,21.33,,,,,,
08/06/2012,20.74,,,,,,
11/06/2012,20.695,,,,,,
12/06/2012,20.96,,,,,,
13/06/2012,21.315,,,,,,
14/06/2012,20.92,,,,,,
15/06/2012,21.3,,,,,,
18/06/2012,21.285,,,,,,
19/06/2012,21.7,,,,,,
20/06/2012,22.15,,,,,,
21/06/2012,21.01,,,,,,
22/06/2012,20.655,,,,,,
25/06/2012,20.095,,,,,,
26/06/2012,20.345,,,,,,
27/06/2012,20.405,,,,,,
28/06/2012,20.39,,,,,,
29/06/2012,20.885,,,,,,
02/07/2012,21.09,,,,,,
03/07/2012,21.545,,,,,,
04/07/2012,21.4,,,,,,
05/07/2012,21.63,,,,,,
06/07/2012,21.04,,,,,,
09/07/2012,20.425,,,,,,
10/07/2012,20.59,,,,,,
11/07/2012,20.555,,,,,,
12/07/2012,20.1,,,,,,
13/07/2012,20.45,,,,,,
16/07/2012,20.22,,,,,,
17/07/2012,19.995,,,,,,
18/07/2012,20.28,,,,,,
19/07/2012,20.35,,,,,,
20/07/2012,20.285,,,,,,
23/07/2012,19.48,,,,,,
24/07/2012,19.34,,,,,,
25/07/2012,19.32,,,,,,
26/07/2012,19.64,,,,,,
27/07/2012,18.94,,,,,,
30/07/2012,19.175,,,,,,
31/07/2012,19,,,,,,
01/08/2012,19.2,,,,,,
02/08/2012,18.54,,,,,,
03/08/2012,19.005,,,,,,
06/08/2012,19.26,,,,,,
07/08/2012,20.08,,,,,,
08/08/2012,20.275,,,,,,
09/08/2012,20.245,,,,,,
10/08/2012,20.4,,,,,,
13/08/2012,20.195,,,,,,
14/08/2012,20.175,,,,,,
15/08/2012,19.395,,,,,,
16/08/2012,19.745,,,,,,
17/08/2012,19.275,,,,,,
20/08/2012,19.145,,,,,,
21/08/2012,19.83,,,,,,
22/08/2012,19.1,,,,,,
23/08/2012,19.415,,,,,,
24/08/2012,18.85,,,,,,
28/08/2012,18.655,,,,,,
29/08/2012,18.16,,,,,,
30/08/2012,17.535,,,,,,
31/08/2012,17.5,,,,,,
03/09/2012,17.73,,,,,,
04/09/2012,17.485,,,,,,
05/09/2012,17.555,,,,,,
06/09/2012,18.405,,,,,,
07/09/2012,19.725,,,,,,
10/09/2012,20.015,,,,,,
11/09/2012,19.55,,,,,,
12/09/2012,19.015,,,,,,
13/09/2012,19.09,,,,,,
14/09/2012,20.84,,,,,,
17/09/2012,20.365,,,,,,
18/09/2012,20.09,,,,,,
19/09/2012,20.34,,,,,,
20/09/2012,19.44,,,,,,
21/09/2012,19.38,,,,,,
24/09/2012,18.875,,,,,,
25/09/2012,19.005,,,,,,
26/09/2012,18.31,,,,,,
27/09/2012,18.475,,,,,,
28/09/2012,18.17,,,,,,
01/10/2012,18.91,,,,,,
02/10/2012,18.75,,,,,,
03/10/2012,18.18,,,,,,
04/10/2012,18.14,,,,,,
05/10/2012,18.125,,,,,,
08/10/2012,18.025,,,,,,
09/10/2012,18.135,,,,,,
10/10/2012,18.255,,,,,,
11/10/2012,18.555,,,,,,
12/10/2012,18.245,,,,,,
15/10/2012,17.885,,,,,,
16/10/2012,18.09,,,,,,
17/10/2012,19.055,,,,,,
18/10/2012,19.005,,,,,,
19/10/2012,18.965,,,,,,
22/10/2012,19.085,,,,,,
23/10/2012,18.585,,,,,,
24/10/2012,18.77,,,,,,
25/10/2012,18.575,,,,,,
26/10/2012,19.335,,,,,,
29/10/2012,19.17,,,,,,
30/10/2012,19.37,,,,,,
31/10/2012,19.03,,,,,,
01/11/2012,19.365,,,,,,
02/11/2012,19.37,,,,,,
05/11/2012,19.33,,,,,,
06/11/2012,19.32,,,,,,
07/11/2012,18.745,,,,,,
08/11/2012,18.84,,,,,,
09/11/2012,18.66,,,,,,
12/11/2012,18.275,,,,,,
13/11/2012,17.7,,,,,,
14/11/2012,17.25,,,,,,
15/11/2012,16.91,,,,,,
16/11/2012,16.64,,,,,,
19/11/2012,17.105,,,,,,
20/11/2012,16.94,,,,,,
21/11/2012,16.815,,,,,,
22/11/2012,17.045,,,,,,
23/11/2012,17.19,,,,,,
26/11/2012,17.2,,,,,,
27/11/2012,17.145,,,,,,
28/11/2012,17.07,,,,,,
29/11/2012,17.64,,,,,,
30/11/2012,17.325,,,,,,
03/12/2012,17.425,,,,,,
04/12/2012,17.37,,,,,,
05/12/2012,17.8,,,,,,
06/12/2012,18.12,,,,,,
07/12/2012,18.11,,,,,,
10/12/2012,18.145,,,,,,
11/12/2012,18.33,,,,,,
12/12/2012,18.825,,,,,,
13/12/2012,18.57,,,,,,
14/12/2012,18.265,,,,,,
17/12/2012,18.565,,,,,,
18/12/2012,18.945,,,,,,
19/12/2012,18.93,,,,,,
20/12/2012,18.865,,,,,,
21/12/2012,18.775,,,,,,
24/12/2012,18.81,,,,,,
27/12/2012,19.21,,,,,,
28/12/2012,19.04,,,,,,
31/12/2012,18.94,,,,,,
02/01/2013,20.035,,,,,,
03/01/2013,20.145,,,,,,
04/01/2013,20.02,,,,,,
07/01/2013,20.005,,,,,,
08/01/2013,20.28,,,,,,
09/01/2013,20.41,,,,,,
10/01/2013,20.72,,,,,,
11/01/2013,20.42,,,,,,
14/01/2013,20.365,,,,,,
15/01/2013,19.61,,,,,,
16/01/2013,19.01,,,,,,
17/01/2013,18.92,,,,,,
18/01/2013,18.855,,,,,,
21/01/2013,18.995,,,,,,
22/01/2013,18.995,,,,,,
23/01/2013,18.69,,,,,,
24/01/2013,18.945,,,,,,
25/01/2013,18.86,,,,,,
28/01/2013,18.725,,,,,,
29/01/2013,19.295,,,,,,
30/01/2013,18.85,,,,,,
31/01/2013,18.865,,,,,,
01/02/2013,19.54,,,,,,
04/02/2013,19.245,,,,,,
05/02/2013,19.32,,,,,,
06/02/2013,19.445,,,,,,
07/02/2013,19.37,,,,,,
08/02/2013,19.725,,,,,,
11/02/2013,19.715,,,,,,
12/02/2013,19.785,,,,,,
13/02/2013,20.135,,,,,,
14/02/2013,20.13,,,,,,
15/02/2013,20.39,,,,,,
18/02/2013,19.83,,,,,,
19/02/2013,19.955,,,,,,
20/02/2013,19.51,,,,,,
21/02/2013,19.23,,,,,,
22/02/2013,19.42,,,,,,
25/02/2013,19.815,,,,,,
26/02/2013,19.385,,,,,,
27/02/2013,19.525,,,,,,
28/02/2013,19.22,,,,,,
01/03/2013,19,,,,,,
04/03/2013,18.49,,,,,,
05/03/2013,18.785,,,,,,
06/03/2013,18.465,,,,,,
07/03/2013,18.51,,,,,,
08/03/2013,18.505,,,,,,
11/03/2013,18.61,,,,,,
12/03/2013,18.685,,,,,,
